cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag,won,RT
1,176,0.1818,2,1,1,0.6,4,0.4,5,0,2133.9
1,176,0.4348,1,1,1,0.7,2,0.3,3,1,2549.55
1,176,0.5455,19,1,1,0.7,3,0.3,4,1,2216.64
1,176,0.6667,18,1,1,0.8,1,0.2,2,1,2343.27
1,176,0.9091,8,1,1,0.8,2,0.2,3,0,2229.2
1,176,-0.9091,15,2,0,0.6,1,0.4,4,1,1349.15
1,176,-0.7273,7,2,0,0.7,1,0.3,5,0,2031.42
1,176,-0.5,9,2,0,0.6,2,0.4,5,1,1827.6
1,176,-0.25,42,2,0,0.7,1,0.3,3,0,1763.86
1,176,-0.1053,4,2,0,0.6,3,0.4,5,1,5800.2
1,176,0.1818,13,2,1,0.6,4,0.4,5,0,13627.64
1,176,0.4348,11,2,1,0.7,2,0.3,3,1,1269.09
1,176,0.5455,28,2,1,0.7,3,0.3,4,1,2359.37
1,176,0.6667,31,2,1,0.8,1,0.2,2,0,1819.02
1,176,0.9091,12,2,1,0.8,2,0.2,3,1,2330.88
1,176,-0.9091,16,3,0,0.6,1,0.4,4,0,1134.89
1,176,-0.7273,10,3,0,0.7,1,0.3,5,0,1715.11
1,176,-0.5,17,3,0,0.6,2,0.4,5,1,1258.74
1,176,-0.25,46,3,0,0.7,1,0.3,3,0,1681.71
1,176,-0.1053,29,3,1,0.6,3,0.4,5,0,3425.34
1,176,0.1818,27,3,1,0.6,4,0.4,5,0,2110.59
1,176,0.4348,21,3,1,0.7,2,0.3,3,1,2475.83
1,176,0.5455,38,3,1,0.7,3,0.3,4,1,2777.43
1,176,0.6667,57,3,0,0.8,1,0.2,2,0,1889.7
1,176,0.9091,24,3,1,0.8,2,0.2,3,1,2431.26
1,176,-0.9091,23,4,0,0.6,1,0.4,4,0,1149.57
1,176,-0.7273,30,4,0,0.7,1,0.3,5,0,1752.28
1,176,-0.5,22,4,0,0.6,2,0.4,5,0,2024.06
1,176,-0.25,50,4,1,0.7,1,0.3,3,0,3481.78
1,176,-0.1053,35,4,0,0.6,3,0.4,5,1,2880.07
1,176,0.1818,34,4,1,0.6,4,0.4,5,0,3858.24
1,176,0.4348,43,4,1,0.7,2,0.3,3,0,2034.97
1,176,0.5455,41,4,1,0.7,3,0.3,4,0,1286.2
1,176,0.6667,60,4,1,0.8,1,0.2,2,1,2327.89
1,176,0.9091,26,4,1,0.8,2,0.2,3,1,1139.74
1,176,-0.9091,45,5,0,0.6,1,0.4,4,0,1292.07
1,176,-0.7273,32,5,0,0.7,1,0.3,5,1,1690.46
1,176,-0.5,25,5,0,0.6,2,0.4,5,1,1804.18
1,176,-0.25,70,5,0,0.7,1,0.3,3,0,1950.84
1,176,-0.1053,40,5,0,0.6,3,0.4,5,1,2668.63
1,176,0.1818,51,5,1,0.6,4,0.4,5,1,6061.5
1,176,0.4348,55,5,1,0.7,2,0.3,3,1,2523.87
1,176,0.5455,52,5,1,0.7,3,0.3,4,0,2337.37
1,176,0.6667,74,5,1,0.8,1,0.2,2,1,13162.09
1,176,0.9091,33,5,1,0.8,2,0.2,3,1,1278.42
1,176,-0.9091,48,6,0,0.6,1,0.4,4,0,1210.43
1,176,-0.7273,36,6,0,0.7,1,0.3,5,1,2338.8
1,176,-0.5,62,6,0,0.6,2,0.4,5,0,1444.33
1,176,-0.25,72,6,0,0.7,1,0.3,3,0,2019.48
1,176,-0.1053,44,6,0,0.6,3,0.4,5,1,1145.95
1,176,0.1818,59,6,0,0.6,4,0.4,5,1,2677.47
1,176,0.4348,58,6,1,0.7,2,0.3,3,0,1788.79
1,176,0.5455,65,6,0,0.7,3,0.3,4,1,2430.5
1,176,0.6667,77,6,1,0.8,1,0.2,2,0,1487.26
1,176,0.9091,39,6,1,0.8,2,0.2,3,1,1338.16
1,176,-0.9091,69,7,0,0.6,1,0.4,4,1,1524.64
1,176,-0.7273,37,7,0,0.7,1,0.3,5,0,1476.75
1,176,-0.5,63,7,0,0.6,2,0.4,5,1,1116.81
1,176,-0.25,83,7,1,0.7,1,0.3,3,1,3058.62
1,176,-0.1053,47,7,0,0.6,3,0.4,5,0,2261.11
1,176,0.1818,66,7,0,0.6,4,0.4,5,1,6043.17
1,176,0.4348,64,7,1,0.7,2,0.3,3,0,3182.35
1,176,0.5455,68,7,0,0.7,3,0.3,4,0,2337.44
1,176,0.6667,82,7,1,0.8,1,0.2,2,1,1386.6
1,176,0.9091,53,7,0,0.8,2,0.2,3,1,3237.2
1,176,-0.9091,73,8,0,0.6,1,0.4,4,1,1361.67
1,176,-0.7273,78,8,0,0.7,1,0.3,5,0,2732.26
1,176,-0.5,84,8,0,0.6,2,0.4,5,0,1967.04
1,176,-0.25,88,8,1,0.7,1,0.3,3,1,2867.41
1,176,-0.1053,49,8,0,0.6,3,0.4,5,1,1410.23
1,176,0.1818,67,8,0,0.6,4,0.4,5,0,5001.65
1,176,0.4348,75,8,1,0.7,2,0.3,3,1,2189.9
1,176,0.5455,85,8,1,0.7,3,0.3,4,1,1463.88
1,176,0.6667,92,8,1,0.8,1,0.2,2,1,1089.34
1,176,0.9091,56,8,0,0.8,2,0.2,3,0,1975.16
1,176,-0.9091,80,9,0,0.6,1,0.4,4,0,1354.53
1,176,-0.7273,94,9,0,0.7,1,0.3,5,1,1315.29
1,176,-0.5,91,9,0,0.6,2,0.4,5,0,1575.34
1,176,-0.25,93,9,1,0.7,1,0.3,3,1,4212.74
1,176,-0.1053,54,9,1,0.6,3,0.4,5,1,3388.4
1,176,0.1818,71,9,1,0.6,4,0.4,5,0,1478.38
1,176,0.4348,79,9,1,0.7,2,0.3,3,1,2646.42
1,176,0.5455,90,9,1,0.7,3,0.3,4,1,1844.4
1,176,0.6667,96,9,1,0.8,1,0.2,2,1,991.81
1,176,0.9091,76,9,1,0.8,2,0.2,3,1,1806.67
1,176,-0.9091,86,10,0,0.6,1,0.4,4,0,1947.57
1,176,-0.7273,97,10,0,0.7,1,0.3,5,0,2278.01
1,176,-0.5,100,10,0,0.6,2,0.4,5,0,1444.61
1,176,-0.25,95,10,0,0.7,1,0.3,3,0,3207.32
1,176,-0.1053,61,10,0,0.6,3,0.4,5,0,1720.16
1,176,0.1818,89,10,1,0.6,4,0.4,5,1,5302.53
1,176,0.4348,81,10,1,0.7,2,0.3,3,1,2236.45
1,176,0.5455,98,10,1,0.7,3,0.3,4,1,1506.68
1,176,0.6667,99,10,1,0.8,1,0.2,2,0,1388.8
1,176,0.9091,87,10,1,0.8,2,0.2,3,1,1629.09
1,178,-0.9091,1,1,0,0.6,1,0.4,4,1,3655.64
1,178,-0.7273,32,1,1,0.7,1,0.3,5,1,3170.67
1,178,-0.5,17,1,0,0.6,2,0.4,5,1,5241.57
1,178,-0.25,6,1,1,0.7,1,0.3,3,1,13220.92
1,178,-0.1053,8,1,0,0.6,3,0.4,5,0,4244.99
1,178,0.1818,12,1,1,0.6,4,0.4,5,0,8980.88
1,178,0.4348,4,1,1,0.7,2,0.3,3,1,3166.72
1,178,0.5455,5,1,1,0.7,3,0.3,4,0,8390.58
1,178,0.6667,15,1,1,0.8,1,0.2,2,0,1925.16
1,178,0.9091,7,1,1,0.8,2,0.2,3,1,2563.31
1,178,-0.9091,2,2,0,0.6,1,0.4,4,1,3522.64
1,178,-0.7273,41,2,0,0.7,1,0.3,5,0,2959.25
1,178,-0.5,28,2,0,0.6,2,0.4,5,1,4195.23
1,178,-0.25,9,2,1,0.7,1,0.3,3,0,5680.1
1,178,-0.1053,18,2,1,0.6,3,0.4,5,0,8366.86
1,178,0.1818,23,2,0,0.6,4,0.4,5,1,3929.64
1,178,0.4348,14,2,1,0.7,2,0.3,3,1,3246.75
1,178,0.5455,29,2,1,0.7,3,0.3,4,0,6023.82
1,178,0.6667,16,2,1,0.8,1,0.2,2,1,3097.68
1,178,0.9091,11,2,1,0.8,2,0.2,3,1,1797.71
1,178,-0.9091,3,3,0,0.6,1,0.4,4,0,6691.2
1,178,-0.7273,43,3,0,0.7,1,0.3,5,0,1810.77
1,178,-0.5,33,3,0,0.6,2,0.4,5,0,1060.03
1,178,-0.25,10,3,0,0.7,1,0.3,3,0,6071.48
1,178,-0.1053,21,3,0,0.6,3,0.4,5,0,5590.02
1,178,0.1818,25,3,0,0.6,4,0.4,5,1,2742.08
1,178,0.4348,22,3,1,0.7,2,0.3,3,1,10603.59
1,178,0.5455,38,3,0,0.7,3,0.3,4,1,2098.6
1,178,0.6667,19,3,1,0.8,1,0.2,2,0,2994.02
1,178,0.9091,24,3,1,0.8,2,0.2,3,0,3116.77
1,178,-0.9091,13,4,0,0.6,1,0.4,4,0,4555.95
1,178,-0.7273,53,4,0,0.7,1,0.3,5,0,2461.91
1,178,-0.5,34,4,0,0.6,2,0.4,5,1,3801.24
1,178,-0.25,20,4,0,0.7,1,0.3,3,0,4872.22
1,178,-0.1053,27,4,1,0.6,3,0.4,5,0,5671.5
1,178,0.1818,50,4,1,0.6,4,0.4,5,0,5087.12
1,178,0.4348,42,4,1,0.7,2,0.3,3,1,3155.34
1,178,0.5455,46,4,0,0.7,3,0.3,4,0,2323.31
1,178,0.6667,26,4,0,0.8,1,0.2,2,0,2128.1
1,178,0.9091,30,4,0,0.8,2,0.2,3,0,1237.96
1,178,-0.9091,51,5,0,0.6,1,0.4,4,0,4647.08
1,178,-0.7273,63,5,1,0.7,1,0.3,5,1,2403.36
1,178,-0.5,36,5,0,0.6,2,0.4,5,0,4285.46
1,178,-0.25,31,5,1,0.7,1,0.3,3,1,3549.61
1,178,-0.1053,35,5,0,0.6,3,0.4,5,1,5531.16
1,178,0.1818,64,5,1,0.6,4,0.4,5,0,6237.61
1,178,0.4348,47,5,1,0.7,2,0.3,3,1,4835.65
1,178,0.5455,52,5,1,0.7,3,0.3,4,1,2799.82
1,178,0.6667,40,5,0,0.8,1,0.2,2,0,2975.22
1,178,0.9091,59,5,0,0.8,2,0.2,3,0,3389.39
1,178,-0.9091,60,6,0,0.6,1,0.4,4,1,1701.39
1,178,-0.7273,69,6,1,0.7,1,0.3,5,0,2947.04
1,178,-0.5,55,6,0,0.6,2,0.4,5,1,2325.64
1,178,-0.25,37,6,0,0.7,1,0.3,3,0,1955.14
1,178,-0.1053,39,6,0,0.6,3,0.4,5,1,2634.53
1,178,0.1818,65,6,1,0.6,4,0.4,5,0,3845.58
1,178,0.4348,48,6,0,0.7,2,0.3,3,1,1660.45
1,178,0.5455,58,6,1,0.7,3,0.3,4,1,3431.12
1,178,0.6667,66,6,1,0.8,1,0.2,2,0,6581.87
1,178,0.9091,68,6,1,0.8,2,0.2,3,1,5260.89
1,178,-0.9091,61,7,1,0.6,1,0.4,4,1,9285.44
1,178,-0.7273,73,7,0,0.7,1,0.3,5,0,4367.51
1,178,-0.5,56,7,0,0.6,2,0.4,5,1,6284.95
1,178,-0.25,45,7,0,0.7,1,0.3,3,0,1619.98
1,178,-0.1053,44,7,0,0.6,3,0.4,5,0,2386.68
1,178,0.1818,76,7,1,0.6,4,0.4,5,1,2343.38
1,178,0.4348,54,7,1,0.7,2,0.3,3,1,2528.72
1,178,0.5455,62,7,1,0.7,3,0.3,4,0,2073.49
1,178,0.6667,81,7,1,0.8,1,0.2,2,1,1865.74
1,178,0.9091,77,7,1,0.8,2,0.2,3,1,1920.02
1,178,-0.9091,72,8,0,0.6,1,0.4,4,1,2878.74
1,178,-0.7273,82,8,0,0.7,1,0.3,5,0,2120.9
1,178,-0.5,57,8,1,0.6,2,0.4,5,1,2351.89
1,178,-0.25,49,8,1,0.7,1,0.3,3,1,4753.95
1,178,-0.1053,70,8,0,0.6,3,0.4,5,1,761.86
1,178,0.1818,80,8,1,0.6,4,0.4,5,1,1766.18
1,178,0.4348,67,8,0,0.7,2,0.3,3,0,4100.07
1,178,0.5455,74,8,1,0.7,3,0.3,4,1,1821.4
1,178,0.6667,85,8,1,0.8,1,0.2,2,1,2068.69
1,178,0.9091,91,8,1,0.8,2,0.2,3,1,1457.82
1,178,-0.9091,75,9,0,0.6,1,0.4,4,0,3530.15
1,178,-0.7273,84,9,1,0.7,1,0.3,5,1,2472.07
1,178,-0.5,78,9,0,0.6,2,0.4,5,1,5682.1
1,178,-0.25,71,9,0,0.7,1,0.3,3,0,2302.35
1,178,-0.1053,79,9,1,0.6,3,0.4,5,1,1961.2
1,178,0.1818,83,9,1,0.6,4,0.4,5,0,1100.3
1,178,0.4348,86,9,1,0.7,2,0.3,3,1,8470.34
1,178,0.5455,96,9,1,0.7,3,0.3,4,0,2150.89
1,178,0.6667,95,9,1,0.8,1,0.2,2,1,2841.09
1,178,0.9091,99,9,1,0.8,2,0.2,3,1,1322.31
1,178,-0.9091,90,10,0,0.6,1,0.4,4,1,2151.13
1,178,-0.7273,88,10,0,0.7,1,0.3,5,1,4264.09
1,178,-0.5,87,10,0,0.6,2,0.4,5,0,3810.22
1,178,-0.25,89,10,0,0.7,1,0.3,3,0,2561.37
1,178,-0.1053,92,10,0,0.6,3,0.4,5,1,4669.84
1,178,0.1818,94,10,1,0.6,4,0.4,5,1,2629.78
1,178,0.4348,93,10,1,0.7,2,0.3,3,1,4487.8
1,178,0.5455,97,10,1,0.7,3,0.3,4,0,3565.65
1,178,0.6667,98,10,0,0.8,1,0.2,2,0,3297.36
1,178,0.9091,100,10,1,0.8,2,0.2,3,1,2826
1,180,-0.9091,2,1,0,0.6,1,0.4,4,1,1699.13
1,180,-0.7273,1,1,0,0.7,1,0.3,5,1,3471.19
1,180,-0.5,3,1,0,0.6,2,0.4,5,1,2061.2
1,180,-0.25,28,1,0,0.7,1,0.3,3,0,2113.66
1,180,-0.1053,7,1,0,0.6,3,0.4,5,0,1435.56
1,180,0.1818,8,1,1,0.6,4,0.4,5,0,1395.15
1,180,0.4348,15,1,1,0.7,2,0.3,3,1,1315.15
1,180,0.5455,4,1,1,0.7,3,0.3,4,0,1178.14
1,180,0.6667,5,1,0,0.8,1,0.2,2,0,923.58
1,180,0.9091,25,1,1,0.8,2,0.2,3,1,734.9
1,180,-0.9091,11,2,0,0.6,1,0.4,4,1,1311.26
1,180,-0.7273,13,2,1,0.7,1,0.3,5,1,962.13
1,180,-0.5,20,2,1,0.6,2,0.4,5,0,828.63
1,180,-0.25,35,2,0,0.7,1,0.3,3,1,1140.67
1,180,-0.1053,27,2,1,0.6,3,0.4,5,1,801.93
1,180,0.1818,12,2,1,0.6,4,0.4,5,1,946.35
1,180,0.4348,39,2,1,0.7,2,0.3,3,1,1230.9
1,180,0.5455,6,2,0,0.7,3,0.3,4,0,1853.9
1,180,0.6667,9,2,1,0.8,1,0.2,2,0,1162.33
1,180,0.9091,36,2,1,0.8,2,0.2,3,0,1461.51
1,180,-0.9091,17,3,0,0.6,1,0.4,4,1,1393.59
1,180,-0.7273,16,3,0,0.7,1,0.3,5,0,1493.17
1,180,-0.5,30,3,0,0.6,2,0.4,5,0,1300.04
1,180,-0.25,47,3,0,0.7,1,0.3,3,1,1503.86
1,180,-0.1053,49,3,1,0.6,3,0.4,5,0,1700.81
1,180,0.1818,22,3,0,0.6,4,0.4,5,0,1746.14
1,180,0.4348,43,3,1,0.7,2,0.3,3,1,983.08
1,180,0.5455,14,3,1,0.7,3,0.3,4,0,987.31
1,180,0.6667,10,3,1,0.8,1,0.2,2,1,1283.82
1,180,0.9091,40,3,1,0.8,2,0.2,3,1,956.44
1,180,-0.9091,21,4,0,0.6,1,0.4,4,0,959.32
1,180,-0.7273,29,4,0,0.7,1,0.3,5,1,1614.82
1,180,-0.5,42,4,0,0.6,2,0.4,5,0,1491.19
1,180,-0.25,51,4,0,0.7,1,0.3,3,0,1613.49
1,180,-0.1053,60,4,0,0.6,3,0.4,5,1,2133.82
1,180,0.1818,26,4,0,0.6,4,0.4,5,0,1119.34
1,180,0.4348,52,4,1,0.7,2,0.3,3,1,893.32
1,180,0.5455,18,4,1,0.7,3,0.3,4,0,1176.66
1,180,0.6667,23,4,1,0.8,1,0.2,2,1,922.56
1,180,0.9091,44,4,1,0.8,2,0.2,3,1,720.56
1,180,-0.9091,24,5,0,0.6,1,0.4,4,1,949.13
1,180,-0.7273,48,5,0,0.7,1,0.3,5,0,1355.27
1,180,-0.5,57,5,0,0.6,2,0.4,5,0,1284.06
1,180,-0.25,55,5,0,0.7,1,0.3,3,1,1545.19
1,180,-0.1053,65,5,0,0.6,3,0.4,5,0,3195.95
1,180,0.1818,31,5,0,0.6,4,0.4,5,1,687.08
1,180,0.4348,53,5,1,0.7,2,0.3,3,0,770.24
1,180,0.5455,19,5,1,0.7,3,0.3,4,1,1065.1
1,180,0.6667,32,5,1,0.8,1,0.2,2,1,1074.4
1,180,0.9091,59,5,1,0.8,2,0.2,3,1,999.2
1,180,-0.9091,45,6,0,0.6,1,0.4,4,0,1587.44
1,180,-0.7273,64,6,0,0.7,1,0.3,5,0,1214.8
1,180,-0.5,58,6,0,0.6,2,0.4,5,1,2041.95
1,180,-0.25,56,6,1,0.7,1,0.3,3,1,2081.36
1,180,-0.1053,68,6,1,0.6,3,0.4,5,1,1002.29
1,180,0.1818,37,6,1,0.6,4,0.4,5,0,715.03
1,180,0.4348,72,6,1,0.7,2,0.3,3,1,872.94
1,180,0.5455,34,6,1,0.7,3,0.3,4,0,862.96
1,180,0.6667,33,6,1,0.8,1,0.2,2,1,767.19
1,180,0.9091,66,6,1,0.8,2,0.2,3,1,1100.87
1,180,-0.9091,54,7,0,0.6,1,0.4,4,0,769.63
1,180,-0.7273,67,7,0,0.7,1,0.3,5,0,944.03
1,180,-0.5,62,7,0,0.6,2,0.4,5,1,1208.73
1,180,-0.25,87,7,1,0.7,1,0.3,3,1,1344.15
1,180,-0.1053,70,7,1,0.6,3,0.4,5,1,732.28
1,180,0.1818,38,7,1,0.6,4,0.4,5,1,1359.15
1,180,0.4348,73,7,1,0.7,2,0.3,3,0,958.78
1,180,0.5455,74,7,1,0.7,3,0.3,4,1,760.52
1,180,0.6667,41,7,1,0.8,1,0.2,2,0,918.79
1,180,0.9091,71,7,1,0.8,2,0.2,3,1,894.51
1,180,-0.9091,61,8,0,0.6,1,0.4,4,0,1151.58
1,180,-0.7273,75,8,0,0.7,1,0.3,5,0,1088.02
1,180,-0.5,82,8,0,0.6,2,0.4,5,0,1557.38
1,180,-0.25,88,8,1,0.7,1,0.3,3,0,1257.84
1,180,-0.1053,78,8,0,0.6,3,0.4,5,1,1683.19
1,180,0.1818,50,8,1,0.6,4,0.4,5,1,1049.79
1,180,0.4348,84,8,1,0.7,2,0.3,3,1,1122.07
1,180,0.5455,77,8,1,0.7,3,0.3,4,1,919.65
1,180,0.6667,46,8,1,0.8,1,0.2,2,1,866.81
1,180,0.9091,76,8,1,0.8,2,0.2,3,1,826.5
1,180,-0.9091,85,9,0,0.6,1,0.4,4,0,1844.97
1,180,-0.7273,79,9,0,0.7,1,0.3,5,0,913.02
1,180,-0.5,90,9,0,0.6,2,0.4,5,0,1103.88
1,180,-0.25,99,9,1,0.7,1,0.3,3,0,820.92
1,180,-0.1053,83,9,0,0.6,3,0.4,5,1,926.86
1,180,0.1818,69,9,1,0.6,4,0.4,5,1,921.41
1,180,0.4348,92,9,1,0.7,2,0.3,3,1,934.53
1,180,0.5455,91,9,1,0.7,3,0.3,4,0,1032.08
1,180,0.6667,63,9,1,0.8,1,0.2,2,1,1025.15
1,180,0.9091,95,9,1,0.8,2,0.2,3,1,1697.88
1,180,-0.9091,93,10,0,0.6,1,0.4,4,0,1199.31
1,180,-0.7273,80,10,0,0.7,1,0.3,5,0,1203.03
1,180,-0.5,98,10,0,0.6,2,0.4,5,1,1031.96
1,180,-0.25,100,10,0,0.7,1,0.3,3,0,1941.82
1,180,-0.1053,86,10,0,0.6,3,0.4,5,0,1250.06
1,180,0.1818,89,10,1,0.6,4,0.4,5,1,1167.02
1,180,0.4348,94,10,1,0.7,2,0.3,3,0,919.99
1,180,0.5455,96,10,1,0.7,3,0.3,4,1,1342.25
1,180,0.6667,81,10,1,0.8,1,0.2,2,0,838.48
1,180,0.9091,97,10,1,0.8,2,0.2,3,1,790.92
1,181,-0.9091,10,1,0,0.6,1,0.4,4,0,2000.15
1,181,-0.7273,12,1,0,0.7,1,0.3,5,1,2390.44
1,181,-0.5,1,1,1,0.6,2,0.4,5,1,3863.88
1,181,-0.25,8,1,0,0.7,1,0.3,3,0,2090.4
1,181,-0.1053,2,1,1,0.6,3,0.4,5,0,1285.65
1,181,0.1818,9,1,1,0.6,4,0.4,5,0,957.06
1,181,0.4348,5,1,1,0.7,2,0.3,3,0,1055.26
1,181,0.5455,3,1,1,0.7,3,0.3,4,1,1009.37
1,181,0.6667,11,1,1,0.8,1,0.2,2,1,1207.03
1,181,0.9091,24,1,1,0.8,2,0.2,3,0,1188.47
1,181,-0.9091,60,2,0,0.6,1,0.4,4,1,1234.13
1,181,-0.7273,17,2,0,0.7,1,0.3,5,0,2579.69
1,181,-0.5,6,2,0,0.6,2,0.4,5,1,2293.29
1,181,-0.25,14,2,1,0.7,1,0.3,3,1,1684.87
1,181,-0.1053,33,2,1,0.6,3,0.4,5,1,2126.52
1,181,0.1818,16,2,1,0.6,4,0.4,5,1,2795.49
1,181,0.4348,21,2,1,0.7,2,0.3,3,1,1685.7
1,181,0.5455,4,2,1,0.7,3,0.3,4,1,1050.62
1,181,0.6667,13,2,1,0.8,1,0.2,2,0,1198.18
1,181,0.9091,27,2,1,0.8,2,0.2,3,0,1508.76
1,181,-0.9091,64,3,0,0.6,1,0.4,4,1,1480.96
1,181,-0.7273,19,3,0,0.7,1,0.3,5,1,2414.3
1,181,-0.5,15,3,0,0.6,2,0.4,5,1,2320.4
1,181,-0.25,22,3,1,0.7,1,0.3,3,1,2026.4
1,181,-0.1053,40,3,0,0.6,3,0.4,5,0,1518.47
1,181,0.1818,23,3,1,0.6,4,0.4,5,1,2704.25
1,181,0.4348,30,3,1,0.7,2,0.3,3,1,1360.19
1,181,0.5455,7,3,1,0.7,3,0.3,4,1,1311.08
1,181,0.6667,20,3,1,0.8,1,0.2,2,1,1003.36
1,181,0.9091,29,3,1,0.8,2,0.2,3,1,868.75
1,181,-0.9091,68,4,0,0.6,1,0.4,4,0,1014.4
1,181,-0.7273,31,4,0,0.7,1,0.3,5,0,1704.29
1,181,-0.5,18,4,1,0.6,2,0.4,5,1,3539.14
1,181,-0.25,48,4,1,0.7,1,0.3,3,1,2184.22
1,181,-0.1053,47,4,0,0.6,3,0.4,5,0,2274.4
1,181,0.1818,26,4,0,0.6,4,0.4,5,0,2755.63
1,181,0.4348,38,4,1,0.7,2,0.3,3,1,1197.91
1,181,0.5455,25,4,1,0.7,3,0.3,4,0,1827.72
1,181,0.6667,43,4,1,0.8,1,0.2,2,1,1405.99
1,181,0.9091,34,4,1,0.8,2,0.2,3,0,1317.67
1,181,-0.9091,76,5,0,0.6,1,0.4,4,1,1322.48
1,181,-0.7273,36,5,0,0.7,1,0.3,5,0,1691.37
1,181,-0.5,28,5,0,0.6,2,0.4,5,0,1504.45
1,181,-0.25,51,5,1,0.7,1,0.3,3,0,2085.1
1,181,-0.1053,52,5,0,0.6,3,0.4,5,0,1168.81
1,181,0.1818,35,5,0,0.6,4,0.4,5,1,1295.7
1,181,0.4348,46,5,1,0.7,2,0.3,3,0,1797.39
1,181,0.5455,32,5,1,0.7,3,0.3,4,1,1115.8
1,181,0.6667,54,5,1,0.8,1,0.2,2,1,989.58
1,181,0.9091,44,5,1,0.8,2,0.2,3,0,1214.45
1,181,-0.9091,77,6,0,0.6,1,0.4,4,1,1677.75
1,181,-0.7273,37,6,0,0.7,1,0.3,5,1,2233.64
1,181,-0.5,39,6,0,0.6,2,0.4,5,1,1556.81
1,181,-0.25,58,6,0,0.7,1,0.3,3,0,1787.48
1,181,-0.1053,53,6,1,0.6,3,0.4,5,1,1506.62
1,181,0.1818,45,6,1,0.6,4,0.4,5,1,1356.14
1,181,0.4348,57,6,1,0.7,2,0.3,3,0,1970.28
1,181,0.5455,42,6,1,0.7,3,0.3,4,1,1782.4
1,181,0.6667,63,6,1,0.8,1,0.2,2,1,1160.26
1,181,0.9091,62,6,1,0.8,2,0.2,3,1,1243.46
1,181,-0.9091,88,7,0,0.6,1,0.4,4,0,753.27
1,181,-0.7273,41,7,0,0.7,1,0.3,5,0,1032.4
1,181,-0.5,56,7,0,0.6,2,0.4,5,1,1345.13
1,181,-0.25,69,7,1,0.7,1,0.3,3,1,1988.99
1,181,-0.1053,55,7,0,0.6,3,0.4,5,0,2926.43
1,181,0.1818,65,7,1,0.6,4,0.4,5,1,1549.45
1,181,0.4348,80,7,0,0.7,2,0.3,3,0,1018.93
1,181,0.5455,49,7,1,0.7,3,0.3,4,1,1366.88
1,181,0.6667,66,7,1,0.8,1,0.2,2,1,1071.39
1,181,0.9091,75,7,1,0.8,2,0.2,3,1,1393.76
1,181,-0.9091,90,8,0,0.6,1,0.4,4,1,1016.73
1,181,-0.7273,59,8,0,0.7,1,0.3,5,0,1220.48
1,181,-0.5,72,8,0,0.6,2,0.4,5,0,1010.78
1,181,-0.25,73,8,0,0.7,1,0.3,3,0,2289.04
1,181,-0.1053,61,8,1,0.6,3,0.4,5,0,1309.27
1,181,0.1818,67,8,1,0.6,4,0.4,5,0,2082.4
1,181,0.4348,83,8,1,0.7,2,0.3,3,0,1529.19
1,181,0.5455,50,8,1,0.7,3,0.3,4,0,1847.86
1,181,0.6667,79,8,1,0.8,1,0.2,2,1,1154.65
1,181,0.9091,82,8,1,0.8,2,0.2,3,1,2102.52
1,181,-0.9091,98,9,0,0.6,1,0.4,4,0,1515.56
1,181,-0.7273,89,9,0,0.7,1,0.3,5,0,2035.29
1,181,-0.5,86,9,0,0.6,2,0.4,5,1,1014.37
1,181,-0.25,78,9,1,0.7,1,0.3,3,0,1050.9
1,181,-0.1053,70,9,0,0.6,3,0.4,5,0,1709.09
1,181,0.1818,74,9,1,0.6,4,0.4,5,1,1603.33
1,181,0.4348,95,9,1,0.7,2,0.3,3,1,2115.19
1,181,0.5455,85,9,1,0.7,3,0.3,4,0,1532.79
1,181,0.6667,81,9,1,0.8,1,0.2,2,1,2074.1
1,181,0.9091,92,9,1,0.8,2,0.2,3,0,1407.68
1,181,-0.9091,99,10,0,0.6,1,0.4,4,1,1503.95
1,181,-0.7273,94,10,0,0.7,1,0.3,5,0,2111.96
1,181,-0.5,87,10,0,0.6,2,0.4,5,0,1635.62
1,181,-0.25,93,10,1,0.7,1,0.3,3,1,2368.16
1,181,-0.1053,71,10,0,0.6,3,0.4,5,0,1769.64
1,181,0.1818,84,10,0,0.6,4,0.4,5,1,1779.3
1,181,0.4348,100,10,0,0.7,2,0.3,3,0,2195.41
1,181,0.5455,96,10,1,0.7,3,0.3,4,1,1772.7
1,181,0.6667,91,10,1,0.8,1,0.2,2,0,1215.45
1,181,0.9091,97,10,1,0.8,2,0.2,3,1,1855.89
1,184,-0.9091,12,1,0,0.6,1,0.4,4,1,2030.99
1,184,-0.7273,6,1,0,0.7,1,0.3,5,1,3582.8
1,184,-0.5,1,1,1,0.6,2,0.4,5,1,4510.71
1,184,-0.25,21,1,1,0.7,1,0.3,3,1,4521.28
1,184,-0.1053,7,1,0,0.6,3,0.4,5,0,4646.08
1,184,0.1818,10,1,1,0.6,4,0.4,5,0,2395.69
1,184,0.4348,11,1,1,0.7,2,0.3,3,0,2108.13
1,184,0.5455,3,1,1,0.7,3,0.3,4,1,2591.24
1,184,0.6667,5,1,1,0.8,1,0.2,2,1,2232.12
1,184,0.9091,4,1,1,0.8,2,0.2,3,1,2127.59
1,184,-0.9091,23,2,0,0.6,1,0.4,4,1,3157.97
1,184,-0.7273,9,2,1,0.7,1,0.3,5,1,3829.67
1,184,-0.5,2,2,0,0.6,2,0.4,5,0,3212.35
