cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag
1,333,-0.7273,96,10,1,0.7,1,0.3,5
1,333,-0.5263,73,10,1,0.7,1,0.3,4
1,333,-0.2857,94,10,1,0.6,2,0.4,4
1,333,0,99,10,1,0.6,2,0.4,3
1,333,0.3333,98,10,1,0.7,3,0.3,5
1,333,0.4615,97,10,1,0.8,2,0.2,5
1,333,0.6667,86,10,1,0.8,1,0.2,2
1,333,0.8235,95,10,1,0.8,3,0.2,5
1,333,1,93,10,1,0.8,3,0.2,4
1,334,-0.9091,9,1,0,0.6,1,0.4,4
1,334,-0.7273,15,1,0,0.7,1,0.3,5
1,334,-0.5263,1,1,0,0.7,1,0.3,4
1,334,-0.2857,2,1,1,0.6,2,0.4,4
1,334,0,5,1,0,0.6,2,0.4,3
1,334,0.3333,21,1,0,0.7,3,0.3,5
1,334,0.4615,6,1,1,0.8,2,0.2,5
1,334,0.6667,4,1,1,0.8,1,0.2,2
1,334,0.8235,7,1,1,0.8,3,0.2,5
1,334,1,29,1,1,0.8,3,0.2,4
1,334,-0.9091,13,2,0,0.6,1,0.4,4
1,334,-0.7273,20,2,0,0.7,1,0.3,5
1,334,-0.5263,3,2,1,0.7,1,0.3,4
1,334,-0.2857,18,2,0,0.6,2,0.4,4
1,334,0,24,2,0,0.6,2,0.4,3
1,334,0.3333,32,2,0,0.7,3,0.3,5
1,334,0.4615,8,2,1,0.8,2,0.2,5
1,334,0.6667,10,2,1,0.8,1,0.2,2
1,334,0.8235,11,2,1,0.8,3,0.2,5
1,334,1,40,2,1,0.8,3,0.2,4
1,334,-0.9091,16,3,0,0.6,1,0.4,4
1,334,-0.7273,26,3,0,0.7,1,0.3,5
1,334,-0.5263,27,3,0,0.7,1,0.3,4
1,334,-0.2857,25,3,0,0.6,2,0.4,4
1,334,0,33,3,0,0.6,2,0.4,3
1,334,0.3333,39,3,0,0.7,3,0.3,5
1,334,0.4615,12,3,1,0.8,2,0.2,5
1,334,0.6667,14,3,1,0.8,1,0.2,2
1,334,0.8235,22,3,1,0.8,3,0.2,5
1,334,1,48,3,1,0.8,3,0.2,4
1,334,-0.9091,46,4,0,0.6,1,0.4,4
1,334,-0.7273,35,4,0,0.7,1,0.3,5
1,334,-0.5263,30,4,0,0.7,1,0.3,4
1,334,-0.2857,47,4,0,0.6,2,0.4,4
1,334,0,45,4,0,0.6,2,0.4,3
1,334,0.3333,50,4,0,0.7,3,0.3,5
1,334,0.4615,19,4,1,0.8,2,0.2,5
1,334,0.6667,17,4,1,0.8,1,0.2,2
1,334,0.8235,36,4,1,0.8,3,0.2,5
1,334,1,51,4,1,0.8,3,0.2,4
1,334,-0.9091,58,5,0,0.6,1,0.4,4
1,334,-0.7273,49,5,0,0.7,1,0.3,5
1,334,-0.5263,34,5,0,0.7,1,0.3,4
1,334,-0.2857,56,5,0,0.6,2,0.4,4
1,334,0,55,5,0,0.6,2,0.4,3
1,334,0.3333,54,5,0,0.7,3,0.3,5
1,334,0.4615,28,5,1,0.8,2,0.2,5
1,334,0.6667,23,5,1,0.8,1,0.2,2
1,334,0.8235,42,5,1,0.8,3,0.2,5
1,334,1,52,5,1,0.8,3,0.2,4
1,334,-0.9091,66,6,0,0.6,1,0.4,4
1,334,-0.7273,57,6,0,0.7,1,0.3,5
1,334,-0.5263,38,6,0,0.7,1,0.3,4
1,334,-0.2857,68,6,0,0.6,2,0.4,4
1,334,0,64,6,1,0.6,2,0.4,3
1,334,0.3333,61,6,1,0.7,3,0.3,5
1,334,0.4615,37,6,1,0.8,2,0.2,5
1,334,0.6667,31,6,1,0.8,1,0.2,2
1,334,0.8235,44,6,1,0.8,3,0.2,5
1,334,1,59,6,1,0.8,3,0.2,4
1,334,-0.9091,72,7,0,0.6,1,0.4,4
1,334,-0.7273,77,7,0,0.7,1,0.3,5
1,334,-0.5263,41,7,0,0.7,1,0.3,4
1,334,-0.2857,80,7,0,0.6,2,0.4,4
1,334,0,65,7,0,0.6,2,0.4,3
1,334,0.3333,67,7,0,0.7,3,0.3,5
1,334,0.4615,53,7,1,0.8,2,0.2,5
1,334,0.6667,60,7,1,0.8,1,0.2,2
1,334,0.8235,63,7,1,0.8,3,0.2,5
1,334,1,69,7,1,0.8,3,0.2,4
1,334,-0.9091,74,8,0,0.6,1,0.4,4
1,334,-0.7273,83,8,0,0.7,1,0.3,5
1,334,-0.5263,43,8,0,0.7,1,0.3,4
1,334,-0.2857,85,8,0,0.6,2,0.4,4
1,334,0,70,8,1,0.6,2,0.4,3
1,334,0.3333,75,8,0,0.7,3,0.3,5
1,334,0.4615,91,8,1,0.8,2,0.2,5
1,334,0.6667,62,8,1,0.8,1,0.2,2
1,334,0.8235,87,8,1,0.8,3,0.2,5
1,334,1,71,8,1,0.8,3,0.2,4
1,334,-0.9091,95,9,0,0.6,1,0.4,4
1,334,-0.7273,84,9,0,0.7,1,0.3,5
1,334,-0.5263,78,9,0,0.7,1,0.3,4
1,334,-0.2857,96,9,0,0.6,2,0.4,4
1,334,0,81,9,0,0.6,2,0.4,3
1,334,0.3333,76,9,0,0.7,3,0.3,5
1,334,0.4615,98,9,1,0.8,2,0.2,5
1,334,0.6667,73,9,1,0.8,1,0.2,2
1,334,0.8235,88,9,1,0.8,3,0.2,5
1,334,1,82,9,1,0.8,3,0.2,4
1,334,-0.9091,97,10,0,0.6,1,0.4,4
1,334,-0.7273,86,10,0,0.7,1,0.3,5
1,334,-0.5263,92,10,0,0.7,1,0.3,4
1,334,-0.2857,100,10,0,0.6,2,0.4,4
1,334,0,89,10,0,0.6,2,0.4,3
1,334,0.3333,94,10,0,0.7,3,0.3,5
1,334,0.4615,99,10,1,0.8,2,0.2,5
1,334,0.6667,79,10,1,0.8,1,0.2,2
1,334,0.8235,93,10,1,0.8,3,0.2,5
1,334,1,90,10,1,0.8,3,0.2,4
1,335,-0.9091,2,1,0,0.6,1,0.4,4
1,335,-0.7273,4,1,0,0.7,1,0.3,5
1,335,-0.5263,25,1,1,0.7,1,0.3,4
1,335,-0.2857,1,1,0,0.6,2,0.4,4
1,335,0,5,1,1,0.6,2,0.4,3
1,335,0.3333,18,1,1,0.7,3,0.3,5
1,335,0.4615,7,1,1,0.8,2,0.2,5
1,335,0.6667,10,1,1,0.8,1,0.2,2
1,335,0.8235,11,1,1,0.8,3,0.2,5
1,335,1,29,1,1,0.8,3,0.2,4
1,335,-0.9091,3,2,1,0.6,1,0.4,4
1,335,-0.7273,9,2,1,0.7,1,0.3,5
1,335,-0.5263,27,2,1,0.7,1,0.3,4
1,335,-0.2857,6,2,0,0.6,2,0.4,4
1,335,0,8,2,0,0.6,2,0.4,3
1,335,0.3333,32,2,1,0.7,3,0.3,5
1,335,0.4615,13,2,1,0.8,2,0.2,5
1,335,0.6667,21,2,1,0.8,1,0.2,2
1,335,0.8235,12,2,1,0.8,3,0.2,5
1,335,1,30,2,1,0.8,3,0.2,4
1,335,-0.9091,14,3,1,0.6,1,0.4,4
1,335,-0.7273,19,3,1,0.7,1,0.3,5
1,335,-0.5263,37,3,1,0.7,1,0.3,4
1,335,-0.2857,17,3,1,0.6,2,0.4,4
1,335,0,26,3,0,0.6,2,0.4,3
1,335,0.3333,42,3,1,0.7,3,0.3,5
1,335,0.4615,35,3,0,0.8,2,0.2,5
1,335,0.6667,40,3,1,0.8,1,0.2,2
1,335,0.8235,16,3,1,0.8,3,0.2,5
1,335,1,31,3,1,0.8,3,0.2,4
1,335,-0.9091,15,4,1,0.6,1,0.4,4
1,335,-0.7273,22,4,0,0.7,1,0.3,5
1,335,-0.5263,45,4,1,0.7,1,0.3,4
1,335,-0.2857,24,4,1,0.6,2,0.4,4
1,335,0,28,4,1,0.6,2,0.4,3
1,335,0.3333,49,4,1,0.7,3,0.3,5
1,335,0.4615,36,4,0,0.8,2,0.2,5
1,335,0.6667,51,4,1,0.8,1,0.2,2
1,335,0.8235,20,4,1,0.8,3,0.2,5
1,335,1,33,4,1,0.8,3,0.2,4
1,335,-0.9091,23,5,0,0.6,1,0.4,4
1,335,-0.7273,41,5,0,0.7,1,0.3,5
1,335,-0.5263,46,5,1,0.7,1,0.3,4
1,335,-0.2857,43,5,0,0.6,2,0.4,4
1,335,0,39,5,1,0.6,2,0.4,3
1,335,0.3333,54,5,1,0.7,3,0.3,5
1,335,0.4615,50,5,1,0.8,2,0.2,5
1,335,0.6667,60,5,1,0.8,1,0.2,2
1,335,0.8235,34,5,1,0.8,3,0.2,5
1,335,1,44,5,1,0.8,3,0.2,4
1,335,-0.9091,38,6,0,0.6,1,0.4,4
1,335,-0.7273,52,6,0,0.7,1,0.3,5
1,335,-0.5263,69,6,0,0.7,1,0.3,4
1,335,-0.2857,61,6,0,0.6,2,0.4,4
1,335,0,48,6,1,0.6,2,0.4,3
1,335,0.3333,57,6,1,0.7,3,0.3,5
1,335,0.4615,53,6,0,0.8,2,0.2,5
1,335,0.6667,67,6,1,0.8,1,0.2,2
1,335,0.8235,55,6,1,0.8,3,0.2,5
1,335,1,73,6,1,0.8,3,0.2,4
1,335,-0.9091,47,7,0,0.6,1,0.4,4
1,335,-0.7273,58,7,0,0.7,1,0.3,5
1,335,-0.5263,71,7,1,0.7,1,0.3,4
1,335,-0.2857,65,7,1,0.6,2,0.4,4
1,335,0,59,7,0,0.6,2,0.4,3
1,335,0.3333,62,7,1,0.7,3,0.3,5
1,335,0.4615,56,7,1,0.8,2,0.2,5
1,335,0.6667,78,7,1,0.8,1,0.2,2
1,335,0.8235,63,7,1,0.8,3,0.2,5
1,335,1,74,7,1,0.8,3,0.2,4
1,335,-0.9091,85,8,0,0.6,1,0.4,4
1,335,-0.7273,68,8,1,0.7,1,0.3,5
1,335,-0.5263,72,8,0,0.7,1,0.3,4
1,335,-0.2857,75,8,1,0.6,2,0.4,4
1,335,0,64,8,0,0.6,2,0.4,3
1,335,0.3333,81,8,1,0.7,3,0.3,5
1,335,0.4615,79,8,0,0.8,2,0.2,5
1,335,0.6667,83,8,1,0.8,1,0.2,2
1,335,0.8235,70,8,1,0.8,3,0.2,5
1,335,1,77,8,1,0.8,3,0.2,4
1,335,-0.9091,87,9,0,0.6,1,0.4,4
1,335,-0.7273,76,9,0,0.7,1,0.3,5
1,335,-0.5263,84,9,1,0.7,1,0.3,4
1,335,-0.2857,86,9,1,0.6,2,0.4,4
1,335,0,66,9,1,0.6,2,0.4,3
1,335,0.3333,90,9,1,0.7,3,0.3,5
1,335,0.4615,91,9,1,0.8,2,0.2,5
1,335,0.6667,94,9,1,0.8,1,0.2,2
1,335,0.8235,82,9,1,0.8,3,0.2,5
1,335,1,80,9,1,0.8,3,0.2,4
1,335,-0.9091,88,10,0,0.6,1,0.4,4
1,335,-0.7273,100,10,0,0.7,1,0.3,5
1,335,-0.5263,92,10,0,0.7,1,0.3,4
1,335,-0.2857,97,10,0,0.6,2,0.4,4
1,335,0,98,10,1,0.6,2,0.4,3
1,335,0.3333,96,10,1,0.7,3,0.3,5
1,335,0.4615,95,10,0,0.8,2,0.2,5
1,335,0.6667,99,10,1,0.8,1,0.2,2
1,335,0.8235,93,10,1,0.8,3,0.2,5
1,335,1,89,10,1,0.8,3,0.2,4
1,336,-0.9091,5,1,0,0.6,1,0.4,4
1,336,-0.7273,10,1,1,0.7,1,0.3,5
1,336,-0.5263,4,1,0,0.7,1,0.3,4
1,336,-0.2857,12,1,0,0.6,2,0.4,4
1,336,0,6,1,1,0.6,2,0.4,3
1,336,0.3333,8,1,1,0.7,3,0.3,5
1,336,0.4615,16,1,1,0.8,2,0.2,5
1,336,0.6667,21,1,1,0.8,1,0.2,2
1,336,0.8235,1,1,1,0.8,3,0.2,5
1,336,1,2,1,1,0.8,3,0.2,4
1,336,-0.9091,11,2,0,0.6,1,0.4,4
1,336,-0.7273,15,2,0,0.7,1,0.3,5
1,336,-0.5263,7,2,0,0.7,1,0.3,4
1,336,-0.2857,13,2,0,0.6,2,0.4,4
1,336,0,14,2,1,0.6,2,0.4,3
1,336,0.3333,24,2,1,0.7,3,0.3,5
1,336,0.4615,33,2,1,0.8,2,0.2,5
1,336,0.6667,55,2,1,0.8,1,0.2,2
1,336,0.8235,3,2,1,0.8,3,0.2,5
1,336,1,18,2,1,0.8,3,0.2,4
1,336,-0.9091,29,3,0,0.6,1,0.4,4
1,336,-0.7273,22,3,0,0.7,1,0.3,5
1,336,-0.5263,17,3,0,0.7,1,0.3,4
1,336,-0.2857,19,3,1,0.6,2,0.4,4
1,336,0,27,3,1,0.6,2,0.4,3
1,336,0.3333,35,3,1,0.7,3,0.3,5
1,336,0.4615,38,3,1,0.8,2,0.2,5
1,336,0.6667,56,3,1,0.8,1,0.2,2
1,336,0.8235,9,3,1,0.8,3,0.2,5
1,336,1,25,3,1,0.8,3,0.2,4
1,336,-0.9091,32,4,0,0.6,1,0.4,4
1,336,-0.7273,26,4,0,0.7,1,0.3,5
1,336,-0.5263,42,4,0,0.7,1,0.3,4
1,336,-0.2857,34,4,1,0.6,2,0.4,4
1,336,0,28,4,1,0.6,2,0.4,3
1,336,0.3333,53,4,1,0.7,3,0.3,5
1,336,0.4615,45,4,1,0.8,2,0.2,5
1,336,0.6667,71,4,1,0.8,1,0.2,2
1,336,0.8235,20,4,1,0.8,3,0.2,5
1,336,1,43,4,1,0.8,3,0.2,4
1,336,-0.9091,39,5,0,0.6,1,0.4,4
1,336,-0.7273,36,5,0,0.7,1,0.3,5
1,336,-0.5263,50,5,0,0.7,1,0.3,4
1,336,-0.2857,37,5,0,0.6,2,0.4,4
1,336,0,30,5,1,0.6,2,0.4,3
1,336,0.3333,58,5,1,0.7,3,0.3,5
1,336,0.4615,46,5,1,0.8,2,0.2,5
1,336,0.6667,79,5,1,0.8,1,0.2,2
1,336,0.8235,23,5,1,0.8,3,0.2,5
1,336,1,48,5,1,0.8,3,0.2,4
1,336,-0.9091,44,6,0,0.6,1,0.4,4
1,336,-0.7273,41,6,0,0.7,1,0.3,5
1,336,-0.5263,54,6,0,0.7,1,0.3,4
1,336,-0.2857,73,6,0,0.6,2,0.4,4
1,336,0,31,6,0,0.6,2,0.4,3
1,336,0.3333,67,6,1,0.7,3,0.3,5
1,336,0.4615,59,6,1,0.8,2,0.2,5
1,336,0.6667,81,6,1,0.8,1,0.2,2
1,336,0.8235,40,6,1,0.8,3,0.2,5
1,336,1,61,6,1,0.8,3,0.2,4
1,336,-0.9091,49,7,0,0.6,1,0.4,4
1,336,-0.7273,51,7,0,0.7,1,0.3,5
1,336,-0.5263,57,7,0,0.7,1,0.3,4
1,336,-0.2857,80,7,0,0.6,2,0.4,4
1,336,0,47,7,1,0.6,2,0.4,3
1,336,0.3333,78,7,1,0.7,3,0.3,5
1,336,0.4615,62,7,1,0.8,2,0.2,5
1,336,0.6667,86,7,1,0.8,1,0.2,2
1,336,0.8235,72,7,1,0.8,3,0.2,5
1,336,1,63,7,1,0.8,3,0.2,4
1,336,-0.9091,70,8,0,0.6,1,0.4,4
1,336,-0.7273,52,8,0,0.7,1,0.3,5
1,336,-0.5263,60,8,0,0.7,1,0.3,4
1,336,-0.2857,85,8,0,0.6,2,0.4,4
1,336,0,65,8,0,0.6,2,0.4,3
1,336,0.3333,83,8,1,0.7,3,0.3,5
1,336,0.4615,66,8,1,0.8,2,0.2,5
1,336,0.6667,87,8,1,0.8,1,0.2,2
1,336,0.8235,77,8,1,0.8,3,0.2,5
1,336,1,64,8,1,0.8,3,0.2,4
1,336,-0.9091,94,9,0,0.6,1,0.4,4
1,336,-0.7273,69,9,0,0.7,1,0.3,5
1,336,-0.5263,76,9,0,0.7,1,0.3,4
1,336,-0.2857,92,9,0,0.6,2,0.4,4
1,336,0,68,9,1,0.6,2,0.4,3
1,336,0.3333,88,9,1,0.7,3,0.3,5
1,336,0.4615,84,9,1,0.8,2,0.2,5
1,336,0.6667,90,9,1,0.8,1,0.2,2
1,336,0.8235,91,9,1,0.8,3,0.2,5
1,336,1,74,9,1,0.8,3,0.2,4
1,336,-0.9091,97,10,0,0.6,1,0.4,4
1,336,-0.7273,75,10,0,0.7,1,0.3,5
1,336,-0.5263,82,10,0,0.7,1,0.3,4
1,336,-0.2857,99,10,0,0.6,2,0.4,4
1,336,0,95,10,0,0.6,2,0.4,3
1,336,0.3333,93,10,1,0.7,3,0.3,5
1,336,0.4615,89,10,1,0.8,2,0.2,5
1,336,0.6667,98,10,1,0.8,1,0.2,2
1,336,0.8235,100,10,1,0.8,3,0.2,5
1,336,1,96,10,1,0.8,3,0.2,4
1,337,-0.9091,8,1,1,0.6,1,0.4,4
1,337,-0.7273,24,1,1,0.7,1,0.3,5
1,337,-0.5263,20,1,1,0.7,1,0.3,4
1,337,-0.2857,15,1,0,0.6,2,0.4,4
1,337,0,1,1,1,0.6,2,0.4,3
1,337,0.3333,10,1,1,0.7,3,0.3,5
1,337,0.4615,7,1,1,0.8,2,0.2,5
1,337,0.6667,2,1,1,0.8,1,0.2,2
1,337,0.8235,3,1,1,0.8,3,0.2,5
1,337,1,4,1,1,0.8,3,0.2,4
1,337,-0.9091,11,2,0,0.6,1,0.4,4
1,337,-0.7273,26,2,1,0.7,1,0.3,5
1,337,-0.5263,21,2,1,0.7,1,0.3,4
1,337,-0.2857,35,2,0,0.6,2,0.4,4
1,337,0,5,2,0,0.6,2,0.4,3
1,337,0.3333,22,2,1,0.7,3,0.3,5
1,337,0.4615,18,2,1,0.8,2,0.2,5
1,337,0.6667,25,2,1,0.8,1,0.2,2
1,337,0.8235,12,2,1,0.8,3,0.2,5
1,337,1,13,2,1,0.8,3,0.2,4
1,337,-0.9091,14,3,0,0.6,1,0.4,4
1,337,-0.7273,29,3,1,0.7,1,0.3,5
1,337,-0.5263,30,3,1,0.7,1,0.3,4
1,337,-0.2857,44,3,0,0.6,2,0.4,4
1,337,0,6,3,0,0.6,2,0.4,3
1,337,0.3333,23,3,1,0.7,3,0.3,5
1,337,0.4615,39,3,1,0.8,2,0.2,5
1,337,0.6667,34,3,1,0.8,1,0.2,2
1,337,0.8235,16,3,1,0.8,3,0.2,5
1,337,1,17,3,1,0.8,3,0.2,4
1,337,-0.9091,19,4,0,0.6,1,0.4,4
1,337,-0.7273,47,4,0,0.7,1,0.3,5
1,337,-0.5263,32,4,1,0.7,1,0.3,4
1,337,-0.2857,53,4,0,0.6,2,0.4,4
1,337,0,9,4,1,0.6,2,0.4,3
1,337,0.3333,27,4,1,0.7,3,0.3,5
1,337,0.4615,49,4,1,0.8,2,0.2,5
1,337,0.6667,43,4,1,0.8,1,0.2,2
1,337,0.8235,38,4,1,0.8,3,0.2,5
1,337,1,28,4,1,0.8,3,0.2,4
1,337,-0.9091,31,5,0,0.6,1,0.4,4
1,337,-0.7273,58,5,0,0.7,1,0.3,5
1,337,-0.5263,36,5,0,0.7,1,0.3,4
1,337,-0.2857,66,5,0,0.6,2,0.4,4
1,337,0,33,5,0,0.6,2,0.4,3
1,337,0.3333,40,5,1,0.7,3,0.3,5
1,337,0.4615,76,5,1,0.8,2,0.2,5
1,337,0.6667,46,5,1,0.8,1,0.2,2
1,337,0.8235,67,5,0,0.8,3,0.2,5
1,337,1,41,5,1,0.8,3,0.2,4
1,337,-0.9091,37,6,0,0.6,1,0.4,4
1,337,-0.7273,59,6,0,0.7,1,0.3,5
1,337,-0.5263,50,6,1,0.7,1,0.3,4
1,337,-0.2857,68,6,0,0.6,2,0.4,4
1,337,0,48,6,0,0.6,2,0.4,3
1,337,0.3333,42,6,1,0.7,3,0.3,5
1,337,0.4615,79,6,0,0.8,2,0.2,5
1,337,0.6667,57,6,1,0.8,1,0.2,2
1,337,0.8235,73,6,0,0.8,3,0.2,5
1,337,1,45,6,1,0.8,3,0.2,4
1,337,-0.9091,52,7,0,0.6,1,0.4,4
1,337,-0.7273,61,7,0,0.7,1,0.3,5
1,337,-0.5263,56,7,0,0.7,1,0.3,4
1,337,-0.2857,69,7,0,0.6,2,0.4,4
1,337,0,51,7,0,0.6,2,0.4,3
1,337,0.3333,55,7,0,0.7,3,0.3,5
1,337,0.4615,82,7,0,0.8,2,0.2,5
1,337,0.6667,64,7,1,0.8,1,0.2,2
1,337,0.8235,75,7,0,0.8,3,0.2,5
1,337,1,54,7,0,0.8,3,0.2,4
1,337,-0.9091,62,8,0,0.6,1,0.4,4
1,337,-0.7273,70,8,0,0.7,1,0.3,5
1,337,-0.5263,63,8,0,0.7,1,0.3,4
1,337,-0.2857,81,8,0,0.6,2,0.4,4
1,337,0,84,8,0,0.6,2,0.4,3
1,337,0.3333,71,8,0,0.7,3,0.3,5
1,337,0.4615,83,8,0,0.8,2,0.2,5
1,337,0.6667,94,8,1,0.8,1,0.2,2
1,337,0.8235,77,8,1,0.8,3,0.2,5
1,337,1,60,8,0,0.8,3,0.2,4
1,337,-0.9091,88,9,0,0.6,1,0.4,4
1,337,-0.7273,93,9,0,0.7,1,0.3,5
1,337,-0.5263,65,9,0,0.7,1,0.3,4
1,337,-0.2857,86,9,0,0.6,2,0.4,4
1,337,0,92,9,0,0.6,2,0.4,3
1,337,0.3333,78,9,0,0.7,3,0.3,5
1,337,0.4615,89,9,0,0.8,2,0.2,5
1,337,0.6667,98,9,1,0.8,1,0.2,2
1,337,0.8235,80,9,0,0.8,3,0.2,5
1,337,1,72,9,1,0.8,3,0.2,4
1,337,-0.9091,99,10,0,0.6,1,0.4,4
1,337,-0.7273,96,10,0,0.7,1,0.3,5
1,337,-0.5263,85,10,0,0.7,1,0.3,4
1,337,-0.2857,97,10,0,0.6,2,0.4,4
1,337,0,95,10,0,0.6,2,0.4,3
1,337,0.3333,91,10,0,0.7,3,0.3,5
1,337,0.4615,90,10,0,0.8,2,0.2,5
1,337,0.6667,100,10,1,0.8,1,0.2,2
1,337,0.8235,87,10,1,0.8,3,0.2,5
1,337,1,74,10,1,0.8,3,0.2,4
1,338,-0.9091,1,1,0,0.6,1,0.4,4
1,338,-0.7273,7,1,0,0.7,1,0.3,5
1,338,-0.5263,8,1,1,0.7,1,0.3,4
1,338,-0.2857,12,1,1,0.6,2,0.4,4
1,338,0,22,1,0,0.6,2,0.4,3
1,338,0.3333,2,1,1,0.7,3,0.3,5
1,338,0.4615,4,1,1,0.8,2,0.2,5
1,338,0.6667,17,1,1,0.8,1,0.2,2
1,338,0.8235,3,1,1,0.8,3,0.2,5
1,338,1,16,1,1,0.8,3,0.2,4
1,338,-0.9091,10,2,0,0.6,1,0.4,4
1,338,-0.7273,21,2,1,0.7,1,0.3,5
1,338,-0.5263,20,2,0,0.7,1,0.3,4
1,338,-0.2857,36,2,0,0.6,2,0.4,4
1,338,0,28,2,1,0.6,2,0.4,3
1,338,0.3333,9,2,1,0.7,3,0.3,5
1,338,0.4615,6,2,1,0.8,2,0.2,5
1,338,0.6667,19,2,1,0.8,1,0.2,2
1,338,0.8235,5,2,1,0.8,3,0.2,5
1,338,1,25,2,1,0.8,3,0.2,4
1,338,-0.9091,13,3,0,0.6,1,0.4,4
1,338,-0.7273,32,3,1,0.7,1,0.3,5
1,338,-0.5263,26,3,0,0.7,1,0.3,4
1,338,-0.2857,37,3,1,0.6,2,0.4,4
1,338,0,39,3,1,0.6,2,0.4,3
1,338,0.3333,15,3,1,0.7,3,0.3,5
1,338,0.4615,14,3,1,0.8,2,0.2,5
1,338,0.6667,24,3,1,0.8,1,0.2,2
1,338,0.8235,11,3,1,0.8,3,0.2,5
1,338,1,38,3,1,0.8,3,0.2,4
1,338,-0.9091,30,4,0,0.6,1,0.4,4
1,338,-0.7273,59,4,0,0.7,1,0.3,5
1,338,-0.5263,27,4,0,0.7,1,0.3,4
1,338,-0.2857,40,4,0,0.6,2,0.4,4
1,338,0,49,4,1,0.6,2,0.4,3
1,338,0.3333,23,4,1,0.7,3,0.3,5
1,338,0.4615,46,4,1,0.8,2,0.2,5
1,338,0.6667,35,4,1,0.8,1,0.2,2
1,338,0.8235,18,4,1,0.8,3,0.2,5
1,338,1,43,4,1,0.8,3,0.2,4
1,338,-0.9091,33,5,0,0.6,1,0.4,4
1,338,-0.7273,60,5,0,0.7,1,0.3,5
1,338,-0.5263,48,5,0,0.7,1,0.3,4
1,338,-0.2857,45,5,1,0.6,2,0.4,4
1,338,0,67,5,1,0.6,2,0.4,3
1,338,0.3333,31,5,1,0.7,3,0.3,5
1,338,0.4615,47,5,1,0.8,2,0.2,5
1,338,0.6667,42,5,1,0.8,1,0.2,2
1,338,0.8235,29,5,1,0.8,3,0.2,5
1,338,1,44,5,1,0.8,3,0.2,4
1,338,-0.9091,41,6,0,0.6,1,0.4,4
1,338,-0.7273,64,6,0,0.7,1,0.3,5
1,338,-0.5263,54,6,0,0.7,1,0.3,4
1,338,-0.2857,58,6,1,0.6,2,0.4,4
1,338,0,70,6,0,0.6,2,0.4,3
1,338,0.3333,34,6,1,0.7,3,0.3,5
1,338,0.4615,53,6,1,0.8,2,0.2,5
1,338,0.6667,52,6,1,0.8,1,0.2,2
1,338,0.8235,62,6,1,0.8,3,0.2,5
1,338,1,51,6,1,0.8,3,0.2,4
1,338,-0.9091,50,7,0,0.6,1,0.4,4
1,338,-0.7273,65,7,0,0.7,1,0.3,5
1,338,-0.5263,57,7,1,0.7,1,0.3,4
1,338,-0.2857,71,7,0,0.6,2,0.4,4
1,338,0,73,7,1,0.6,2,0.4,3
1,338,0.3333,77,7,1,0.7,3,0.3,5
1,338,0.4615,55,7,0,0.8,2,0.2,5
1,338,0.6667,81,7,1,0.8,1,0.2,2
1,338,0.8235,63,7,1,0.8,3,0.2,5
1,338,1,66,7,1,0.8,3,0.2,4
1,338,-0.9091,56,8,0,0.6,1,0.4,4
1,338,-0.7273,75,8,1,0.7,1,0.3,5
1,338,-0.5263,76,8,0,0.7,1,0.3,4
1,338,-0.2857,85,8,1,0.6,2,0.4,4
1,338,0,78,8,1,0.6,2,0.4,3
1,338,0.3333,87,8,0,0.7,3,0.3,5
1,338,0.4615,61,8,1,0.8,2,0.2,5
1,338,0.6667,88,8,1,0.8,1,0.2,2
1,338,0.8235,68,8,1,0.8,3,0.2,5
1,338,1,74,8,1,0.8,3,0.2,4
1,338,-0.9091,72,9,0,0.6,1,0.4,4
1,338,-0.7273,92,9,1,0.7,1,0.3,5
1,338,-0.5263,84,9,1,0.7,1,0.3,4
1,338,-0.2857,97,9,0,0.6,2,0.4,4
1,338,0,82,9,0,0.6,2,0.4,3
1,338,0.3333,90,9,1,0.7,3,0.3,5
1,338,0.4615,79,9,1,0.8,2,0.2,5
1,338,0.6667,89,9,1,0.8,1,0.2,2
1,338,0.8235,69,9,1,0.8,3,0.2,5
1,338,1,86,9,1,0.8,3,0.2,4
1,338,-0.9091,91,10,0,0.6,1,0.4,4
1,338,-0.7273,95,10,1,0.7,1,0.3,5
1,338,-0.5263,96,10,1,0.7,1,0.3,4
1,338,-0.2857,100,10,0,0.6,2,0.4,4
1,338,0,93,10,1,0.6,2,0.4,3
1,338,0.3333,94,10,1,0.7,3,0.3,5
1,338,0.4615,83,10,1,0.8,2,0.2,5
1,338,0.6667,98,10,1,0.8,1,0.2,2
1,338,0.8235,80,10,1,0.8,3,0.2,5
1,338,1,99,10,1,0.8,3,0.2,4
1,339,-0.9091,2,1,1,0.6,1,0.4,4
1,339,-0.7273,24,1,1,0.7,1,0.3,5
1,339,-0.5263,7,1,1,0.7,1,0.3,4
1,339,-0.2857,1,1,1,0.6,2,0.4,4
1,339,0,9,1,1,0.6,2,0.4,3
1,339,0.3333,4,1,1,0.7,3,0.3,5
1,339,0.4615,15,1,1,0.8,2,0.2,5
1,339,0.6667,5,1,1,0.8,1,0.2,2
1,339,0.8235,16,1,1,0.8,3,0.2,5
1,339,1,6,1,1,0.8,3,0.2,4
1,339,-0.9091,3,2,1,0.6,1,0.4,4
